,Unnamed: 0,issued time,user id,districts,organizer id
669,669,2020-02-18 11:01:00,3436,luohu,1724
670,670,2020-02-18 11:01:00,3453,luohu,1724
671,671,2020-02-18 11:01:00,3464,luohu,1724
672,672,2020-02-18 11:01:00,3469,luohu,1724
673,673,2020-02-18 11:01:00,3477,luohu,1724
674,674,2020-02-18 11:01:00,3513,luohu,1724
675,675,2020-02-18 11:01:00,3520,luohu,1724
676,676,2020-02-18 11:01:00,3522,luohu,1724
677,677,2020-02-18 11:01:00,3641,luohu,1724
678,678,2020-02-18 11:01:00,3764,luohu,1724
679,679,2020-02-18 11:01:00,4022,luohu,1724
680,680,2020-02-18 11:01:00,4057,luohu,1724
681,681,2020-02-18 11:01:00,3407,luohu,3164
682,682,2020-02-18 11:01:00,3414,luohu,3164
683,683,2020-02-18 11:01:00,3490,nanshan,2352
684,684,2020-02-18 11:01:00,8672,nanshan,2352
685,685,2020-02-18 11:01:00,8784,nanshan,2352
686,686,2020-02-18 11:01:00,9370,nanshan,2352
687,687,2020-02-18 11:01:00,9397,nanshan,2352
688,688,2020-02-18 11:01:00,3579,luohu,1724
689,689,2020-02-18 11:03:00,3276,longgang,2793
690,690,2020-02-18 11:03:00,6613,longgang,3068
691,691,2020-02-18 11:03:00,5750,longgang,3068
692,692,2020-02-18 11:03:00,4902,longgang,3068
693,693,2020-02-18 11:03:00,4723,longgang,3068
694,694,2020-02-18 11:03:00,3479,longgang,3068
695,695,2020-02-18 11:03:00,4563,longgang,3068
696,696,2020-02-18 11:03:00,4302,longgang,3068
697,697,2020-02-18 11:03:00,4193,longgang,3068
698,698,2020-02-18 11:03:00,3473,longgang,2793
699,699,2020-02-18 11:03:00,1135,nanshan,3336
700,700,2020-02-18 11:03:00,4686,longgang,3068
701,701,2020-02-18 11:03:00,3497,longgang,2793
702,702,2020-02-18 11:03:00,4307,longgang,3267
703,703,2020-02-18 11:03:00,3733,longgang,2793
704,704,2020-02-18 11:03:00,3509,longgang,2793
705,705,2020-02-18 11:03:00,3766,longgang,3123
706,706,2020-02-18 11:03:00,4245,longgang,3267
707,707,2020-02-18 11:03:00,4219,longgang,3267
708,708,2020-02-18 11:03:00,4095,longgang,3267
709,709,2020-02-18 11:03:00,4056,longgang,3267
710,710,2020-02-18 11:03:00,3720,longgang,3123
711,711,2020-02-18 11:03:00,3840,longgang,3267
712,712,2020-02-18 11:03:00,3885,longgang,3267
713,713,2020-02-18 11:03:00,2526,longgang,3267
714,714,2020-02-18 11:03:00,3887,longgang,2793
715,715,2020-02-18 11:03:00,3429,longgang,3267
716,716,2020-02-18 11:03:00,3822,longgang,3267
717,717,2020-02-18 11:04:00,3731,longgang,3162
718,718,2020-02-18 11:04:00,3594,longgang,3162
719,719,2020-02-18 11:04:00,3110,longgang,3162
720,720,2020-02-18 11:05:00,3915,longgang,2940
721,721,2020-02-18 11:05:00,4282,longgang,3062
722,722,2020-02-18 11:05:00,6884,longgang,2940
723,723,2020-02-18 11:05:00,7374,longgang,2940
724,724,2020-02-18 11:05:00,6017,longgang,2940
725,725,2020-02-18 11:06:00,3851,futian,2150
726,726,2020-02-18 11:06:00,4072,futian,2150
727,727,2020-02-18 11:06:00,4030,futian,2150
728,728,2020-02-18 11:06:00,3974,futian,2150
729,729,2020-02-18 11:06:00,3956,futian,2150
730,730,2020-02-18 11:06:00,3886,futian,2150
731,731,2020-02-18 11:06:00,3877,futian,2150
732,732,2020-02-18 11:06:00,3824,futian,2150
733,733,2020-02-18 11:06:00,2874,futian,2150
734,734,2020-02-18 11:06:00,3734,futian,2150
735,735,2020-02-18 11:06:00,3139,futian,2150
736,736,2020-02-18 11:06:00,3130,futian,2150
737,737,2020-02-18 11:06:00,3772,longgang,3122
738,738,2020-02-18 11:06:00,2651,futian,2150
739,739,2020-02-18 11:06:00,4084,futian,2150
740,740,2020-02-18 11:06:00,3576,futian,3404
741,741,2020-02-18 11:06:00,6800,longgang,3122
742,742,2020-02-18 11:06:00,3787,longgang,3122
743,743,2020-02-18 11:06:00,3758,futian,2150
744,744,2020-02-18 11:06:00,1966,futian,2150
745,745,2020-02-18 11:06:00,4041,futian,2150
746,746,2020-02-18 11:06:00,5129,futian,2150
747,747,2020-02-18 11:06:00,4134,futian,2150
748,748,2020-02-18 11:06:00,15217,futian,2150
749,749,2020-02-18 11:06:00,14599,futian,2150
750,750,2020-02-18 11:06:00,14293,futian,2150
751,751,2020-02-18 11:06:00,14286,futian,2150
752,752,2020-02-18 11:06:00,14149,futian,2150
753,753,2020-02-18 11:06:00,14027,futian,2150
754,754,2020-02-18 11:06:00,11147,futian,2150
755,755,2020-02-18 11:06:00,10765,futian,2150
756,756,2020-02-18 11:06:00,545,longgang,3025
757,757,2020-02-18 11:06:00,6651,futian,2150
758,758,2020-02-18 11:06:00,6891,futian,2150
759,759,2020-02-18 11:06:00,5172,futian,2150
760,760,2020-02-18 11:06:00,5213,futian,2150
761,761,2020-02-18 11:06:00,5326,futian,2150
762,762,2020-02-18 11:06:00,5020,futian,2150
763,763,2020-02-18 11:06:00,5892,futian,2150
764,764,2020-02-18 11:06:00,6071,futian,2150
765,765,2020-02-18 11:06:00,6273,futian,2150
766,766,2020-02-18 11:06:00,6343,futian,2150
767,767,2020-02-18 11:06:00,5776,futian,2150
768,768,2020-02-18 11:07:00,3946,nanshan,2231
769,769,2020-02-18 11:07:00,3577,longgang,3169
770,770,2020-02-18 11:07:00,3969,longgang,3169
771,771,2020-02-18 11:07:00,5800,longgang,3169
772,772,2020-02-18 11:07:00,3570,longgang,3154
773,773,2020-02-18 11:07:00,3644,longgang,3154
774,774,2020-02-18 11:07:00,6266,longgang,3154
775,775,2020-02-18 11:07:00,3550,longgang,3454
776,776,2020-02-18 11:07:00,4126,longgang,3454
777,777,2020-02-18 11:07:00,4214,longgang,3454
778,778,2020-02-18 11:07:00,4437,longgang,3454
779,779,2020-02-18 11:07:00,6111,longgang,3454
780,780,2020-02-18 11:07:00,6128,longgang,3454
781,781,2020-02-18 11:07:00,3593,guangming,3346
782,782,2020-02-18 11:07:00,4176,guangming,3346
783,783,2020-02-18 11:07:00,2566,longgang,3274
784,784,2020-02-18 11:07:00,4114,longgang,3454
785,785,2020-02-18 11:07:00,4509,longgang,3454
786,786,2020-02-18 11:08:00,4492,longgang,3314
787,787,2020-02-18 11:08:00,4078,longgang,3314
788,788,2020-02-18 11:08:00,5111,longgang,3314
789,789,2020-02-18 11:08:00,2391,longgang,3314
790,790,2020-02-18 11:08:00,3953,longgang,3314
791,791,2020-02-18 11:08:00,5861,longgang,3314
792,792,2020-02-18 11:08:00,5917,longgang,3314
793,793,2020-02-18 11:08:00,9353,futian,3404
794,794,2020-02-18 11:08:00,4696,futian,3404
795,795,2020-02-18 11:08:00,3614,futian,3404
796,796,2020-02-18 11:08:00,3605,futian,3404
797,797,2020-02-18 11:08:00,7800,longgang,3314
798,798,2020-02-18 11:08:00,8779,longgang,3314
799,799,2020-02-18 11:08:00,8268,longgang,3314
800,800,2020-02-18 11:08:00,3576,futian,3404
801,801,2020-02-18 11:10:00,5656,guangming,-1
802,802,2020-02-18 11:10:00,4909,guangming,-1
803,803,2020-02-18 11:10:00,3747,guangming,-1
804,804,2020-02-18 11:10:00,3662,guangming,-1
805,805,2020-02-18 11:10:00,3645,guangming,-1
806,806,2020-02-18 11:10:00,3743,longgang,3380
807,807,2020-02-18 11:10:00,3339,longgang,3380
808,808,2020-02-18 11:11:00,4268,nanshan,2231
809,809,2020-02-18 11:11:00,4053,nanshan,2231
810,810,2020-02-18 11:11:00,3836,nanshan,2231
811,811,2020-02-18 11:11:00,3306,longgang,3133
812,812,2020-02-18 11:11:00,3349,nanshan,2231
813,813,2020-02-18 11:11:00,2511,nanshan,2231
814,814,2020-02-18 11:11:00,4820,nanshan,2231
815,815,2020-02-18 11:11:00,3794,nanshan,2231
816,816,2020-02-18 11:11:00,5480,nanshan,2231
817,817,2020-02-18 11:11:00,4100,nanshan,2231
818,818,2020-02-18 11:11:00,6421,nanshan,2231
819,819,2020-02-18 11:11:00,8479,nanshan,2231
820,820,2020-02-18 11:11:00,5665,luohu,-1
821,821,2020-02-18 11:11:00,6292,luohu,-1
822,822,2020-02-18 11:11:00,6386,luohu,-1
823,823,2020-02-18 11:11:00,6423,luohu,-1
824,824,2020-02-18 11:11:00,3380,longgang,3339
825,825,2020-02-18 11:11:00,3630,longgang,3339
826,826,2020-02-18 11:11:00,7960,nanshan,3336
827,827,2020-02-18 11:11:00,6305,nanshan,2231
828,828,2020-02-18 11:12:00,3754,longgang,3260
829,829,2020-02-18 11:12:00,3568,longgang,3260
830,830,2020-02-18 11:13:00,3514,longgang,3318
831,831,2020-02-18 11:13:00,3566,longgang,3318
832,832,2020-02-18 11:13:00,7376,longgang,3318
833,833,2020-02-18 11:15:00,18759,futian,3585
834,834,2020-02-18 11:15:00,18744,futian,3585
835,835,2020-02-18 11:15:00,18744,futian,3585
836,836,2020-02-18 11:15:00,18630,futian,3585
837,837,2020-02-18 11:15:00,4941,futian,3585
838,838,2020-02-18 11:15:00,4481,futian,3585
839,839,2020-02-18 11:15:00,4331,futian,3585
840,840,2020-02-18 11:15:00,3732,futian,3585
841,841,2020-02-18 11:15:00,12849,longgang,-1
842,842,2020-02-18 11:15:00,4308,longgang,-1
843,843,2020-02-18 11:16:00,3928,longhua,3581
844,844,2020-02-18 11:16:00,3414,luohu,3164
845,845,2020-02-18 11:16:00,3777,luohu,3164
846,846,2020-02-18 11:16:00,3407,luohu,3164
847,847,2020-02-18 11:17:00,14219,longgang,2535
848,848,2020-02-18 11:17:00,5482,longgang,3314
849,849,2020-02-18 11:17:00,3932,longgang,3590
850,850,2020-02-18 11:17:00,3909,longgang,3590
851,851,2020-02-18 11:18:00,3775,longgang,3623
852,852,2020-02-18 11:18:00,3967,longgang,3623
853,853,2020-02-18 11:18:00,4015,longgang,3623
854,854,2020-02-18 11:18:00,3853,longgang,3623
855,855,2020-02-18 11:18:00,2213,luohu,1913
856,856,2020-02-18 11:18:00,3834,luohu,1913
857,857,2020-02-18 11:18:00,6394,luohu,1913
858,858,2020-02-18 11:18:00,6462,luohu,1913
859,859,2020-02-18 11:18:00,2023,luohu,1913
860,860,2020-02-18 11:19:00,3945,longgang,2628
861,861,2020-02-18 11:19:00,14219,longgang,2535
862,862,2020-02-18 11:19:00,8165,longgang,2535
863,863,2020-02-18 11:19:00,3845,longgang,3763
864,864,2020-02-18 11:19:00,4308,longgang,3162
865,865,2020-02-18 11:20:00,4662,longgang,3314
866,866,2020-02-18 11:20:00,5419,longgang,3318
867,867,2020-02-18 11:20:00,6105,longgang,3318
868,868,2020-02-18 11:20:00,6872,longgang,3318
869,869,2020-02-18 11:20:00,5861,longgang,3314
870,870,2020-02-18 11:20:00,4127,longgang,3454
871,871,2020-02-18 11:20:00,7882,longgang,3314
872,872,2020-02-18 11:20:00,9576,longgang,3314
873,873,2020-02-18 11:20:00,3920,longgang,3454
874,874,2020-02-18 11:20:00,7158,longgang,3454
875,875,2020-02-18 11:20:00,7610,longgang,3314
876,876,2020-02-18 11:20:00,7104,longgang,3454
877,877,2020-02-18 11:21:00,3923,longgang,2365
878,878,2020-02-18 11:21:00,9666,longgang,314
879,879,2020-02-18 11:21:00,4230,longgang,314
880,880,2020-02-18 11:21:00,4197,longgang,314
881,881,2020-02-18 11:21:00,4170,longgang,314
882,882,2020-02-18 11:22:00,7041,yantian,1939
883,883,2020-02-18 11:22:00,7032,yantian,1939
884,884,2020-02-18 11:22:00,6944,yantian,1939
885,885,2020-02-18 11:23:00,3992,guangming,3796
886,886,2020-02-18 11:23:00,4185,guangming,3796
887,887,2020-02-18 11:24:00,4033,luohu,3828
888,888,2020-02-18 11:24:00,4047,luohu,3828
889,889,2020-02-18 11:24:00,2260,luohu,3828
890,890,2020-02-18 11:24:00,4143,luohu,3828
891,891,2020-02-18 11:24:00,4148,luohu,3828
892,892,2020-02-18 11:24:00,4269,luohu,3828
893,893,2020-02-18 11:24:00,4075,luohu,3828
894,894,2020-02-18 11:26:00,1769,yantian,2594
895,895,2020-02-18 11:26:00,830,yantian,2594
896,896,2020-02-18 11:27:00,3806,longgang,2365
897,897,2020-02-18 11:27:00,4054,longgang,2365
898,898,2020-02-18 11:27:00,4344,longgang,2365
899,899,2020-02-18 11:27:00,3938,longgang,2365
900,900,2020-02-18 11:27:00,2242,longgang,1811
901,901,2020-02-18 11:27:00,2255,longgang,1811
902,902,2020-02-18 11:27:00,6929,longgang,1811
903,903,2020-02-18 11:27:00,7391,longgang,1811
904,904,2020-02-18 11:27:00,2236,longgang,1811
905,905,2020-02-18 11:28:00,9859,guangming,3874
906,906,2020-02-18 11:28:00,7847,guangming,3874
907,907,2020-02-18 11:28:00,4227,guangming,3874
908,908,2020-02-18 11:29:00,5595,longgang,1665
909,909,2020-02-18 11:29:00,475,yantian,387
910,910,2020-02-18 11:29:00,1351,yantian,387
911,911,2020-02-18 11:29:00,6567,yantian,387
912,912,2020-02-18 11:29:00,7408,yantian,387
913,913,2020-02-18 11:29:00,16062,yantian,387
914,914,2020-02-18 11:29:00,16062,yantian,387
915,915,2020-02-18 11:29:00,5616,longgang,1665
916,916,2020-02-18 11:29:00,5706,longgang,1665
917,917,2020-02-18 11:29:00,5720,longgang,1665
918,918,2020-02-18 11:29:00,5871,longgang,1665
919,919,2020-02-18 11:29:00,5896,longgang,1665
920,920,2020-02-18 11:29:00,5385,futian,3942
921,921,2020-02-18 11:29:00,5446,futian,3942
922,922,2020-02-18 11:29:00,5668,futian,3942
923,923,2020-02-18 11:29:00,6717,futian,3942
924,924,2020-02-18 11:29:00,6717,futian,3942
925,925,2020-02-18 11:29:00,5658,longgang,1665
926,926,2020-02-18 11:30:00,1916,futian,414
927,927,2020-02-18 11:30:00,1878,futian,414
928,928,2020-02-18 11:30:00,7513,futian,414
929,929,2020-02-18 11:30:00,8128,futian,414
930,930,2020-02-18 11:30:00,4605,futian,414
931,931,2020-02-18 11:31:00,3630,longgang,3972
932,932,2020-02-18 11:32:00,6222,longgang,4013
933,933,2020-02-18 11:32:00,5728,longgang,4013
934,934,2020-02-18 11:32:00,3917,longgang,4013
935,935,2020-02-18 11:33:00,3923,longgang,3025
936,936,2020-02-18 11:33:00,3938,longgang,3025
937,937,2020-02-18 11:33:00,7408,yantian,387
938,938,2020-02-18 11:33:00,475,yantian,387
939,939,2020-02-18 11:33:00,2365,longgang,3025
940,940,2020-02-18 11:33:00,4086,longgang,3025
941,941,2020-02-18 11:33:00,4387,longgang,3025
942,942,2020-02-18 11:33:00,4344,longgang,3025
943,943,2020-02-18 11:33:00,4580,longgang,3025
944,944,2020-02-18 11:33:00,4687,longgang,3025
945,945,2020-02-18 11:33:00,4796,longgang,3025
946,946,2020-02-18 11:33:00,7915,longgang,3025
947,947,2020-02-18 11:33:00,4236,longgang,3025
948,948,2020-02-18 11:34:00,4803,longgang,2508
949,949,2020-02-18 11:34:00,5216,longgang,2508
950,950,2020-02-18 11:34:00,5320,longgang,2508
951,951,2020-02-18 11:34:00,5373,longgang,2508
952,952,2020-02-18 11:34:00,6046,longgang,2508
953,953,2020-02-18 11:34:00,5285,longgang,2508
954,954,2020-02-18 11:34:00,4066,longgang,4071
955,955,2020-02-18 11:34:00,6654,longgang,4071
956,956,2020-02-18 11:34:00,6656,longgang,4071
957,957,2020-02-18 11:34:00,6678,longgang,4071
958,958,2020-02-18 11:34:00,6751,longgang,4071
959,959,2020-02-18 11:34:00,6235,longgang,2508
960,960,2020-02-18 11:34:00,4405,longgang,3062
961,961,2020-02-18 11:35:00,5220,nanshan,601
962,962,2020-02-18 11:35:00,5220,nanshan,601
963,963,2020-02-18 11:35:00,4996,nanshan,601
964,964,2020-02-18 11:36:00,4648,futian,4048
965,965,2020-02-18 11:36:00,4670,futian,4048
966,966,2020-02-18 11:36:00,4715,futian,4048
967,967,2020-02-18 11:36:00,4724,futian,4048
968,968,2020-02-18 11:36:00,4774,futian,4048
969,969,2020-02-18 11:36:00,4785,futian,4048
970,970,2020-02-18 11:36:00,4738,futian,4048
971,971,2020-02-18 11:36:00,4559,futian,4048
972,972,2020-02-18 11:36:00,4728,futian,4048
973,973,2020-02-18 11:36:00,4433,futian,4048
974,974,2020-02-18 11:36:00,5682,nanshan,3898
975,975,2020-02-18 11:36:00,3139,futian,4048
976,976,2020-02-18 11:36:00,2150,futian,4048
977,977,2020-02-18 11:36:00,12776,nanshan,3898
978,978,2020-02-18 11:36:00,7399,nanshan,3898
979,979,2020-02-18 11:36:00,6463,nanshan,3898
980,980,2020-02-18 11:36:00,6406,nanshan,3898
981,981,2020-02-18 11:36:00,6286,nanshan,3898
982,982,2020-02-18 11:36:00,6284,nanshan,3898
983,983,2020-02-18 11:36:00,5801,nanshan,3898
984,984,2020-02-18 11:36:00,5026,nanshan,3898
985,985,2020-02-18 11:36:00,4418,futian,4048
986,986,2020-02-18 11:36:00,4787,futian,4048
987,987,2020-02-18 11:36:00,4737,futian,4048
988,988,2020-02-18 11:36:00,4895,futian,4048
989,989,2020-02-18 11:36:00,4892,futian,4048
990,990,2020-02-18 11:36:00,6249,futian,4048
991,991,2020-02-18 11:36:00,6187,futian,4048
992,992,2020-02-18 11:36:00,5382,futian,4048
993,993,2020-02-18 11:36:00,5382,futian,4048
994,994,2020-02-18 11:36:00,5376,futian,4048
995,995,2020-02-18 11:36:00,5304,futian,4048
996,996,2020-02-18 11:36:00,5296,futian,4048
997,997,2020-02-18 11:36:00,5256,futian,4048
998,998,2020-02-18 11:36:00,5164,futian,4048
999,999,2020-02-18 11:36:00,5162,futian,4048
